year,id,j2051b,j2054b
2008,7299,30,20
2009,7299,30,30
2006,7300,0,60
2007,7300,40,60
2008,7300,30,120
2009,7300,60,120
2006,7301,0,0
2007,7301,60,60
2008,7301,60,120
2009,7301,60,0
2007,7303,0,0
2006,7306,0,0
2006,7309,30,0
2006,7311,0,120
2008,7311,30,30
2009,7311,20,20
2008,7312,20,0
2009,7312,20,10
2006,7313,120,120
2009,7313,40,10
2006,7314,0,120
2008,7314,14,30
2009,7314,4,10
2006,7316,40,240
2007,7316,15,30
2008,7316,30,30
2009,7316,40,30
2006,7317,60,0
2007,7317,10,0
2008,7317,40,0
2009,7317,15,0
2006,7318,60,0
2008,7318,20,0
2009,7318,10,10
2006,7320,0,0
2008,7320,0,0
2006,7321,20,0
2006,7326,0,90
2006,7327,0,180
2006,7328,0,15
2008,7329,30,30
2006,7332,30,15
2007,7332,30,0
2006,7333,30,90
2008,7333,40,90
2009,7333,60,90
2006,7345,40,180
2007,7345,80,180
2008,7345,40,0
2009,7345,120,120
2006,7346,80,0
2007,7346,60,0
2008,7346,60,120
2009,7346,70,0
2006,7348,30,0
2006,7358,30,90
2006,7362,120,60
2006,7363,20,10
2006,7377,60,120
2007,7377,120,180
2008,7377,40,60
2009,7377,40,60
2007,7378,60,0
2008,7378,40,180
2009,7378,60,0
2007,7379,0,0
2008,7379,0,0
2009,7379,0,0
2007,7381,40,40
2008,7381,40,30
2009,7381,40,90
2006,7385,40,15
2006,7386,80,0
2006,7387,120,0
2006,7390,40,20
2006,7392,0,0
2007,7393,0,0
2006,7396,60,0
2007,7396,60,120
2008,7396,20,120
2009,7396,120,40
2006,7397,30,10
2007,7397,20,0
2008,7397,20,0
2009,7397,20,0
2006,7399,30,60
2007,7399,15,60
2008,7403,40,20
2006,7405,180,90
2006,7406,30,0
2007,7406,20,0
2008,7406,40,0
2009,7406,60,20
2006,7413,80,60
2006,7415,40,0
2006,7424,80,120
2006,7428,40,0
2006,7429,10,90
2006,7431,60,0
2006,7432,50,0
2006,7437,120,180
2007,7437,0,30
2006,7438,20,0
2008,7438,20,60
2006,7441,90,0
2007,7441,60,30
2009,7441,120,0
2006,7442,60,0
2007,7442,80,10
2009,7442,120,0
2007,7448,10,180
2006,7449,80,20
2007,7449,60,20
2008,7449,60,0
2009,7449,30,60
2006,7450,40,0
2007,7450,60,60
2008,7450,60,60
2009,7450,80,90
2007,7451,160,0
2006,7452,20,30
2007,7452,20,0
2006,7458,60,40
2007,7458,60,40
2008,7458,90,60
2009,7458,60,60
2006,7460,60,10
2007,7460,60,30
2008,7460,60,90
2008,7461,15,20
2009,7461,15,40
2006,7463,30,0
2007,7463,30,0
2009,7463,0,0
2007,7465,60,60
2008,7465,80,30
2009,7465,40,0
2006,7466,30,60
2007,7466,40,120
2008,7466,30,120
2009,7466,120,60
2006,7467,60,0
2007,7467,60,0
2008,7467,60,0
2006,7468,40,0
2007,7468,60,10
2008,7468,60,0
2009,7468,80,0
2006,7469,60,0
2007,7469,60,15
2008,7469,90,15
2009,7469,60,90
2006,7471,60,30
2007,7471,60,0
2008,7471,60,0
2006,7472,80,10
2007,7472,120,10
2008,7472,40,0
2009,7472,60,0
2006,7473,90,0
2007,7473,120,0
2008,7473,40,0
2009,7473,40,20
2009,7474,60,60
2006,7479,30,60
2007,7479,30,30
2008,7479,30,60
2009,7479,40,90
2006,7482,30,30
2006,7485,10,60
2007,7485,90,90
2008,7485,120,60
2009,7485,10,60
2006,7491,0,0
2008,7491,20,30
2009,7491,20,0
2007,7492,120,120
2008,7492,120,40
2009,7492,100,60
2006,7493,120,0
2007,7493,60,0
2008,7493,80,0
2009,7493,80,0
2006,7494,40,120
2007,7494,20,60
2008,7494,30,120
2009,7494,20,120
2006,7495,120,0
2007,7495,30,30
2008,7495,40,40
2009,7495,30,20
2006,7496,90,120
2006,7497,20,0
2006,7498,60,0
2006,7499,40,10
2007,7499,60,0
2008,7499,80,30
2007,7503,30,0
2008,7503,30,0
2009,7503,30,0
2006,7507,15,0
2007,7507,10,0
2008,7507,10,0
2009,7507,15,0
2006,7509,60,10
2007,7509,80,90
2008,7509,100,60
2009,7509,60,30
2006,7510,90,60
2007,7510,100,120
2008,7510,80,90
2009,7510,80,180
2006,7517,120,60
2006,7518,60,40
2007,7518,60,30
2006,7519,60,20
2007,7519,0,30
2006,7530,0,20
2006,7538,60,20
2007,7538,50,60
2008,7538,60,60
2009,7538,40,60
2006,7540,30,0
2007,7540,30,0
2008,7540,20,0
2009,7540,60,40
2006,7543,120,40
2007,7543,60,120
2008,7543,80,40
2009,7543,60,20
2006,7545,40,120
2007,7545,100,30
2008,7545,60,0
2006,7546,0,0
2007,7546,10,0
2008,7546,0,0
2006,7560,120,0
2008,7560,120,20
2009,7560,120,20
2006,7561,40,60
2008,7561,40,30
2008,7562,20,60
2006,7570,0,120
2007,7570,60,90
2008,7570,120,120
2006,7571,100,0
2007,7571,90,10
2008,7571,40,60
2006,7576,120,40
2007,7576,80,60
2008,7576,90,50
2009,7576,80,60
2006,7578,90,15
2007,7578,60,10
2008,7578,100,0
2009,7578,40,15
2006,7581,0,60
2008,7581,80,30
2009,7581,40,60
2006,7583,60,120
2007,7583,60,120
2008,7583,60,180
2008,7590,30,60
2009,7590,30,60
2006,7594,30,60
2007,7594,60,60
2008,7594,60,90
2009,7594,60,90
2006,7595,60,0
2007,7595,90,0
2008,7595,100,0
2009,7595,100,20
2006,7596,90,20
2007,7596,60,0
2008,7596,100,15
2009,7596,60,60
2006,7600,10,120
2007,7600,60,90
2008,7600,10,120
2006,7601,30,40
2007,7601,40,0
2008,7601,40,10
2006,7603,100,0
2007,7603,100,0
2008,7603,80,0
2006,7604,60,30
2007,7604,120,60
2008,7604,120,90
2009,7604,120,90
2007,7605,80,0
2008,7605,120,0
2006,7606,60,10
2007,7606,60,20
2008,7606,50,90
2009,7606,120,120
2006,7619,60,120
2007,7619,80,60
2008,7619,50,100
2009,7619,60,60
2006,7620,60,0
2007,7620,90,60
2008,7620,120,120
2009,7620,120,30
2008,7621,35,0
2009,7621,100,0
2006,7623,40,110
2007,7623,30,60
2008,7623,60,60
2009,7623,60,60
2006,7624,160,0
2008,7624,120,0
2009,7624,60,90
2006,7625,30,60
2007,7625,0,0
2009,7625,30,120
2007,7630,120,180
2008,7630,120,120
2009,7630,90,240
2009,7631,30,0
2006,7632,30,90
2007,7632,15,20
2008,7632,15,20
2006,7633,50,5
2007,7633,80,0
2008,7633,40,0
2007,7634,60,30
2008,7634,60,0
2009,7634,60,60
2006,7635,70,0
2007,7635,120,0
2008,7635,90,0
2007,7638,90,90
2008,7638,120,0
2006,7639,60,60
2007,7639,80,90
2006,7640,60,30
2007,7640,0,60
2009,7640,20,60
2007,7641,30,60
2008,7641,20,0
2006,7642,80,120
2007,7642,120,0
2008,7642,45,20
2009,7642,40,60
2006,7644,40,30
2007,7644,130,0
2008,7644,120,30
2009,7644,120,15
2006,7649,40,120
2007,7649,20,60
2008,7649,30,90
2009,7649,30,60
2006,7650,40,0
2007,7650,70,15
2008,7650,60,0
2009,7650,60,30
2006,7651,120,15
2007,7651,60,20
2008,7651,40,30
2009,7651,80,0
2007,7652,80,60
2008,7652,10,60
2009,7652,40,60
2007,7653,20,30
2008,7653,20,15
2007,7654,60,40
2008,7654,30,40
2009,7654,30,0
2006,7658,90,60
2007,7658,80,60
2006,7660,50,60
2007,7660,40,15
2008,7660,80,120
2006,7661,122,0
2007,7661,120,60
2006,7662,60,60
2007,7662,30,60
2009,7671,0,0
2006,7672,10,40
2008,7672,20,90
2006,7673,20,0
2007,7673,20,0
2008,7673,15,120
2009,7673,20,0
2006,7674,60,0
2007,7674,30,90
2008,7674,180,0
2009,7674,180,60
2006,7675,0,0
2007,7675,0,0
2007,7677,10,40
2009,7677,5,60
2006,7678,10,0
2007,7678,5,0
2009,7678,10,0
2006,7682,30,0
2009,7682,30,0
2006,7683,10,60
2006,7684,20,0
2007,7684,20,100
2006,7685,40,0
2007,7685,120,0
2008,7685,60,50
2009,7685,60,40
2007,7686,40,0
2009,7687,20,0
2006,7691,0,0
2009,7691,20,0
2006,7694,30,120
2007,7694,80,180
2008,7694,0,120
2006,7696,20,60
2008,7696,150,0
2009,7696,90,0
2006,7698,120,60
2007,7698,90,40
2009,7698,60,0
2006,7699,0,120
2007,7699,40,90
2008,7699,40,120
2006,7700,120,0
2007,7700,180,0
2008,7700,160,15
2009,7700,120,0
2006,7702,20,120
2007,7702,20,120
2008,7702,30,120
2006,7703,30,0
2007,7703,20,0
2008,7703,30,0
2006,7704,60,30
2007,7704,60,30
2008,7704,120,120
2009,7707,20,60
2006,7708,10,30
2007,7708,15,0
2008,7708,60,0
2009,7708,30,0
2006,7710,30,90
2007,7710,30,180
2008,7710,30,120
2009,7710,30,90
2006,7712,0,60
2007,7712,30,30
2006,7713,0,0
2007,7713,0,0
2008,7713,0,0
2009,7713,0,0
2006,7719,60,0
2006,7721,20,90
2007,7721,15,60
2006,7722,60,0
2007,7722,40,0
2006,7723,0,0
2007,7723,10,0
2006,7724,0,0
2006,7725,0,0
2007,7725,20,0
2008,7725,10,0
2006,7727,40,60
2007,7727,20,60
2008,7727,20,40
2009,7727,0,30
2006,7728,20,60
2007,7728,20,30
2008,7728,30,60
2006,7729,30,0
2007,7729,30,0
2008,7729,30,30
2009,7729,30,0
2006,7730,0,0
2007,7730,40,30
2008,7730,60,0
2009,7730,120,30
2006,7731,120,60
2007,7731,30,30
2008,7731,60,0
2009,7731,180,0
2006,7732,120,0
2007,7732,30,60
2008,7732,30,0
2009,7732,30,0
2006,7733,20,0
2007,7733,0,0
2008,7733,0,0
2009,7733,0,0
2006,7740,0,120
2006,7741,0,30
2007,7741,15,0
2008,7741,20,0
2006,7749,0,0
2007,7749,0,0
2008,7749,0,0
2009,7749,0,0
2006,7753,10,0
2007,7753,10,0
2008,7753,10,0
2009,7753,10,0
2006,7754,40,60
2009,7754,60,120
2006,7756,60,0
2009,7757,0,120
2006,7762,180,0
2007,7762,150,0
2008,7762,220,0
2009,7762,180,0
2006,7763,0,0
2006,7764,0,0
2006,7765,0,0
2006,7770,170,0
2007,7770,160,0
2008,7770,180,0
2009,7770,180,0
2006,7771,360,120
2007,7771,120,0
2009,7771,240,0
2006,7772,0,20
2007,7772,120,50
2008,7772,240,120
2009,7772,200,0
2006,7775,0,30
2007,7775,140,0
2008,7775,200,0
2009,7775,120,0
2006,7776,120,0
2007,7776,10,0
2008,7776,180,0
2009,7776,160,0
2006,7777,160,0
2009,7777,160,80
2006,7778,240,0
2007,7778,80,150
2008,7778,160,60
2009,7778,120,0
2006,7779,230,30
2007,7779,220,60
2008,7779,120,0
2009,7779,180,0
2006,7780,0,0
2007,7780,0,0
2006,7781,170,0
2007,7781,180,0
2008,7781,180,0
2009,7781,180,0
2006,7782,160,0
2009,7782,200,30
2006,7785,150,0
2007,7785,150,0
2008,7785,180,0
2009,7785,0,0
2007,7788,160,60
2009,7788,140,0
2006,7789,150,0
2007,7789,180,0
2007,7794,0,0
2009,7794,0,0
2006,7800,120,60
2007,7800,0,0
2006,7802,0,60
2007,7802,10,120
2006,7803,60,0
2007,7803,120,0
2008,7803,40,0
2009,7803,40,0
2006,7804,60,0
2007,7804,60,0
2008,7804,60,0
2009,7804,20,0
2009,7807,30,60
2006,7810,60,45
2007,7810,40,0
2008,7810,60,0
2009,7810,40,0
2006,7811,0,60
2007,7811,10,30
2006,7812,130,0
2007,7812,60,0
2008,7812,60,0
2009,7812,40,0
2006,7813,60,80
2007,7813,60,60
2008,7813,60,60
2009,7813,60,60
2006,7815,0,0
2006,7820,0,0
2006,7821,0,0
2009,7821,0,0
2006,7823,0,0
2008,7823,0,0
2008,7824,0,0
2008,7827,0,0
2006,7829,20,0
2006,7838,10,60
2007,7838,10,30
2008,7838,10,30
2007,7842,0,0
2009,7842,0,0
2006,7844,30,0
2009,7844,20,0
2006,7845,20,90
2009,7845,20,40
2006,7846,80,60
2006,7847,20,180
2009,7847,30,60
2006,7848,0,0
2007,7848,0,0
2008,7848,0,0
2009,7848,0,0
2006,7849,0,0
2008,7854,120,0
2009,7854,120,0
2006,7855,20,180
2008,7855,10,30
2009,7855,20,30
2006,7857,100,40
2007,7857,120,30
2008,7857,60,30
2009,7857,120,60
2006,7858,120,0
2007,7858,120,0
2008,7858,120,0
2009,7858,0,0
2006,7859,120,0
2007,7859,120,0
2008,7859,120,0
2009,7859,120,0
2006,7860,30,120
2007,7860,20,60
2008,7860,20,120
2009,7860,20,90
2006,7861,60,60
2006,7863,15,180
2006,7864,0,0
2009,7864,0,0
2006,7866,40,0
2006,7867,35,0
2009,7867,120,0
2006,7872,0,0
2007,7872,0,0
2009,7872,0,0
2008,7875,0,0
2006,7876,0,30
2006,7877,60,0
2008,7877,240,0
2009,7877,120,0
2006,7879,0,20
2009,7879,20,60
2006,7884,0,0
2007,7884,0,0
2008,7884,0,0
2009,7884,0,0
2006,7885,0,0
2008,7885,0,0
2009,7885,0,0
2006,7886,0,110
2008,7887,30,0
2006,7889,0,0
2007,7889,0,0
2006,7890,0,40
2006,7891,0,0
2009,7891,30,0
2006,7893,140,0
2006,7897,0,0
2007,7904,0,0
2008,7904,0,0
2009,7904,0,0
2006,7909,0,0
2007,7909,0,0
2008,7909,0,0
2009,7909,0,0
2006,7910,20,120
2007,7910,60,60
2008,7910,40,30
2009,7910,60,60
2007,7911,10,60
2008,7911,40,30
2009,7911,60,60
2007,7912,320,0
2008,7912,120,0
2009,7912,60,0
2006,7913,120,0
2008,7913,40,0
2009,7913,120,0
2006,7914,15,180
2008,7914,20,30
2009,7914,40,40
2008,7915,40,30
2009,7915,120,45
2006,7918,20,60
2006,7919,20,0
2007,7919,0,0
2008,7919,30,0
2009,7919,30,0
2006,7920,60,0
2009,7920,120,0
2006,7921,120,60
2007,7921,120,0
2006,7922,0,0
2007,7922,0,0
2008,7922,15,0
2009,7922,10,30
2006,7923,0,60
2009,7923,10,0
2006,7925,160,0
2007,7925,60,0
2008,7925,0,0
2006,7926,60,0
2007,7926,60,30
2008,7926,40,0
2009,7926,60,0
2008,7930,0,0
2006,7931,0,0
2007,7931,0,0
2008,7931,0,0
2006,7932,60,0
2007,7932,40,0
2009,7932,0,0
2009,7933,10,120
2007,7934,60,0
2008,7934,40,0
2009,7934,10,0
2006,7935,0,120
2006,7937,0,0
2007,7937,0,0
2006,7942,60,120
2007,7942,30,180
2008,7942,30,0
2009,7942,20,60
2006,7944,120,40
2007,7944,40,90
2008,7944,60,0
2009,7944,0,30
2007,7945,80,0
2006,7946,45,40
2007,7946,60,60
2009,7946,40,0
2008,7947,30,60
2009,7947,120,60
2006,7948,30,0
2007,7948,60,90
2007,7949,0,0
2008,7949,0,0
2007,7958,10,0
2008,7958,10,0
2009,7958,20,0
2006,7959,30,0
2007,7959,40,30
2008,7959,20,90
2009,7959,150,40
2006,7960,20,0
2007,7960,10,0
2008,7960,15,0
2009,7960,30,60
2006,7962,40,20
2006,7965,20,0
2007,7965,0,0
2008,7965,15,0
2009,7965,20,0
2006,7968,20,0
2007,7968,0,0
2008,7968,60,0
2006,7969,960,90
2008,7969,30,60
2006,7970,60,90
2007,7970,60,120
2008,7970,60,60
2009,7970,40,120
2006,7971,0,0
2007,7971,0,0
2008,7971,0,0
2009,7971,0,0
2006,7974,60,180
2008,7974,40,120
2006,7975,280,0
2007,7975,90,30
2008,7975,60,30
2009,7975,30,20
2006,7977,0,60
2007,7977,30,90
2008,7977,40,60
2009,7977,60,60
2006,7978,40,0
2007,7978,120,0
2008,7978,120,30
2009,7978,70,120
2006,7980,0,0
2009,7980,0,0
2006,7981,20,0
2007,7981,20,0
2008,7981,20,0
2009,7981,20,0
2006,7982,0,0
2007,7982,0,0
2008,7982,0,0
2009,7982,0,0
2006,7983,40,0
2009,7983,80,0
2006,7984,60,180
2007,7984,90,90
2008,7984,60,120
2006,7985,0,0
2007,7985,60,0
2008,7985,120,0
2009,7985,120,0
2006,7990,0,0
2008,7990,0,0
2009,7990,0,0
2006,7992,60,60
2007,7992,50,90
2008,7992,40,100
2009,7992,60,60
2006,7994,48,60
2007,7994,60,0
2008,7994,150,0
2009,7994,40,0
2006,7995,60,10
2007,7995,200,60
2008,7995,40,120
2006,7996,180,10
2007,7996,150,0
2008,7996,120,40
2006,7997,15,0
2007,7997,80,0
2008,7997,0,0
2007,7999,180,60
2008,7999,210,60
2009,7999,150,60
2006,8001,60,60
2007,8001,40,30
2008,8001,60,60
2009,8001,60,60
2006,8003,30,0
2007,8003,20,15
2008,8003,30,0
2009,8003,60,0
2006,8004,60,0
2008,8004,60,0
2006,8005,20,90
2009,8006,20,60
2009,8008,0,0
2009,8012,0,0
2006,8013,40,0
2007,8013,40,0
2008,8013,40,0
2009,8013,30,30
2006,8017,20,20
2006,8018,180,60
2008,8018,150,120
2009,8018,150,60
2007,8019,180,0
2008,8019,150,0
2009,8019,150,0
2006,8020,120,15
2007,8020,120,0
2008,8020,120,0
2009,8020,120,0
2008,8021,120,0
2009,8021,10,10
2006,8025,120,90
2007,8025,150,60
2008,8025,150,60
2009,8025,60,60
2009,8026,30,0
2006,8027,100,60
2007,8027,60,60
2006,8028,80,15
2007,8028,100,20
2008,8028,60,30
2009,8028,80,30
2006,8033,30,120
2007,8033,30,150
2008,8033,30,90
2009,8033,30,0
2006,8034,30,60
2007,8034,60,30
2008,8034,20,120
2009,8034,20,120
2006,8035,60,0
2008,8035,30,0
2009,8035,120,0
2006,8036,60,30
2007,8036,50,120
2008,8036,60,90
2009,8036,120,120
2006,8037,20,0
2007,8037,40,0
2008,8037,20,0
2009,8037,20,0
2006,8040,0,0
2007,8040,120,20
2008,8040,240,0
2009,8040,60,0
2006,8052,40,40
2006,8054,45,15
2006,8055,60,0
2006,8062,20,60
2006,8063,0,90
2006,8066,70,0
2007,8066,100,0
2006,8067,30,0
2009,8067,40,0
2006,8069,80,90
2009,8069,30,150
2006,8078,0,0
2008,8078,0,0
2008,8081,0,0
2006,8082,60,60
2008,8082,60,120
2009,8082,90,60
2006,8085,0,60
2007,8085,40,60
2009,8085,30,60
2006,8086,30,180
2007,8086,60,90
2008,8086,90,180
2009,8086,30,0
2006,8087,90,30
2007,8087,120,30
2008,8087,120,30
2009,8087,120,30
2006,8088,180,30
2007,8088,120,20
2008,8088,30,20
2009,8088,150,30
2006,8089,40,90
2007,8089,90,120
2008,8089,60,60
2009,8089,30,60
2006,8090,90,0
2007,8090,150,0
2008,8090,30,0
2009,8090,40,0
2008,8091,180,60
2009,8091,60,30
2006,8097,0,0
2006,8098,30,60
2007,8098,30,120
2008,8098,60,60
2009,8098,80,120
2006,8099,90,0
2007,8099,60,0
2008,8099,90,0
2009,8099,90,0
2007,8102,60,0
2008,8102,60,90
2009,8102,60,0
2006,8105,120,0
2007,8105,150,0
2008,8105,120,0
2006,8110,50,90
2007,8110,50,90
2009,8110,30,60
2006,8111,60,60
2006,8113,0,0
2007,8113,60,0
2008,8113,80,0
2009,8113,0,0
2006,8115,0,60
2009,8115,15,60
2006,8119,60,90
2007,8119,90,120
2008,8119,60,30
2009,8119,60,60
2007,8121,0,0
2008,8121,0,0
2006,8134,30,20
2007,8134,60,90
2008,8134,45,60
2009,8134,30,90
2007,8147,0,0
2007,8153,30,0
2006,8160,0,0
2008,8168,30,60
2009,8168,30,60
2006,8170,20,10
2007,8170,30,0
2008,8170,120,0
2009,8170,40,0
2006,8176,40,90
2007,8176,60,60
2008,8176,50,90
2009,8176,40,120
2006,8177,40,20
2006,8179,40,0
2007,8179,90,0
2008,8179,80,30
2009,8179,120,90
2007,8185,0,0
2008,8185,0,0
2009,8185,0,0
2006,8190,60,60
2007,8190,60,90
2009,8190,60,30
2006,8191,20,0
2007,8191,10,0
2006,8197,45,240
2007,8197,25,60
2006,8199,120,60
2009,8199,20,90
2006,8202,30,0
2007,8202,20,0
2008,8202,60,0
2007,8203,10,90
2006,8208,120,40
2007,8208,60,30
2008,8208,0,0
2009,8208,60,0
2006,8209,40,120
2007,8209,60,120
2008,8209,40,60
2009,8209,50,60
2006,8216,30,0
2007,8216,30,0
2008,8216,30,0
2009,8216,0,0
2006,8217,0,0
2007,8217,0,0
2008,8217,0,0
2006,8221,120,0
2007,8221,100,20
2006,8223,0,0
2007,8223,0,0
2008,8223,0,0
2009,8223,0,0
2006,8227,0,0
2007,8227,0,0
2008,8227,0,0
2009,8227,0,0
2006,8231,0,0
2006,8235,0,0
2007,8235,120,0
2008,8235,30,0
2009,8235,20,0
2007,8236,40,0
2008,8236,0,0
2009,8236,35,0
2006,8240,30,120
2007,8240,40,60
2008,8240,35,120
2009,8240,35,60
2006,8241,30,0
2007,8241,0,0
2008,8241,20,0
2009,8241,45,0
2006,8242,20,0
2008,8242,30,120
2009,8242,45,35
2008,8243,0,0
2009,8243,35,0
2006,8244,20,120
2007,8244,120,120
2008,8244,10,60
2009,8244,20,120
2006,8246,5,90
2008,8246,30,45
2009,8246,45,40
2006,8247,50,120
2007,8247,120,120
2008,8247,30,60
2006,8248,30,0
2007,8248,60,0
2008,8248,20,0
2009,8248,0,0
2006,8253,40,0
2007,8253,120,0
2008,8253,20,0
2009,8253,30,0
2006,8254,0,0
2007,8254,0,0
2008,8254,0,0
2009,8254,0,0
2007,8255,40,40
2008,8255,35,40
2009,8255,35,40
2006,8256,40,90
2007,8256,120,240
2008,8256,40,60
2009,8256,45,130
2006,8257,0,0
2008,8257,0,0
2009,8257,0,0
2006,8258,40,120
2008,8258,35,120
2009,8258,40,120
2006,8261,0,0
2007,8261,0,0
2008,8261,0,0
2006,8263,60,60
2007,8263,40,90
2008,8263,60,120
2009,8263,90,60
2006,8264,0,0
2007,8264,0,0
2006,8265,30,60
2007,8265,30,40
2008,8265,0,0
2008,8266,30,0
2009,8266,30,45
2006,8268,0,0
2007,8268,50,0
2008,8268,30,0
2009,8268,0,0
2006,8269,10,60
2007,8269,10,120
2007,8270,0,0
2008,8270,0,0
2009,8270,0,0
2006,8272,10,45
2006,8273,0,0
2007,8273,0,0
2008,8273,0,0
2006,8274,0,0
2007,8274,0,0
2006,8275,40,60
2007,8275,20,60
2007,8276,30,0
2006,8277,30,60
2006,8279,20,0
2007,8279,20,0
2008,8279,40,0
2009,8279,10,0
2006,8283,0,0
2007,8283,0,0
2006,8285,0,0
2007,8285,0,0
2008,8285,0,0
2009,8285,0,0
2006,8287,10,60
2007,8287,20,60
2009,8287,10,90
2006,8288,10,0
2007,8288,20,0
2008,8288,15,0
2009,8288,10,0
2006,8289,30,30
2007,8289,40,45
2006,8290,20,0
2007,8290,10,0
2009,8290,40,15
2006,8291,20,30
2007,8291,40,40
2008,8291,40,10
2009,8291,60,30
2006,8292,25,0
2007,8292,40,0
2008,8292,60,0
2009,8292,0,0
2006,8296,30,0
2007,8296,30,0
2008,8296,30,0
2009,8296,20,0
2006,8297,0,60
2006,8298,0,0
2007,8298,60,60
2008,8298,0,0
2009,8298,0,0
2006,8300,0,0
2006,8302,0,0
2007,8302,40,0
2009,8302,60,0
2006,8303,60,60
2007,8303,360,60
2008,8303,30,0
2009,8303,120,30
2006,8307,0,120
2007,8307,40,120
2008,8307,60,120
2009,8307,60,120
2006,8308,60,60
2007,8308,60,30
2008,8308,60,60
2009,8308,60,30
2006,8309,60,0
2007,8309,60,0
2008,8309,20,0
2009,8309,40,0
2006,8310,10,0
2007,8310,20,0
2008,8310,20,0
2009,8310,20,0
2006,8311,0,0
2007,8311,40,0
2008,8311,20,0
2009,8311,20,0
2006,8312,0,0
2007,8312,0,0
2008,8312,0,0
2009,8312,0,0
2006,8313,60,60
2008,8313,40,40
2006,8314,60,0
2007,8314,20,0
2008,8314,40,0
2009,8314,60,0
2006,8315,30,30
2007,8315,40,40
2008,8315,90,60
2009,8315,60,60
2006,8318,0,0
2006,8321,0,0
2007,8321,0,0
2006,8328,0,0
2008,8328,0,0
2009,8328,0,0
2006,8329,60,60
2007,8330,10,120
2006,8337,0,0
2007,8337,0,0
2008,8337,0,0
2009,8337,0,0
2006,8341,0,0
2007,8341,0,0
2008,8341,0,0
2009,8341,0,0
2006,8345,0,0
2007,8345,0,0
2006,8348,120,0
2007,8348,0,0
2008,8348,60,0
2009,8348,60,30
2006,8350,0,0
2007,8350,0,0
2008,8350,0,0
2009,8350,0,0
2006,8364,20,0
2008,8364,40,0
2009,8364,40,0
2006,8365,30,120
2008,8365,40,60
2009,8365,40,120
2008,8367,0,0
2006,8370,0,0
2007,8370,0,0
2008,8370,0,0
2009,8370,40,0
2006,8372,80,60
2007,8372,30,60
2008,8372,20,60
2009,8372,40,60
2006,8373,0,0
2007,8373,0,0
2008,8373,0,0
2009,8373,0,0
2006,8376,40,90
2007,8376,40,90
2008,8376,40,60
2009,8376,40,60
2006,8377,40,0
2007,8377,40,0
2009,8377,40,0
2006,8389,0,0
2007,8389,0,0
2008,8389,30,0
2006,8390,60,60
2008,8390,60,60
2007,8394,0,0
2008,8394,0,0
2006,8395,30,30
2007,8395,40,0
2008,8395,20,30
2008,8396,40,0
2009,8396,30,0
2006,8412,0,0
2006,8421,0,0
2007,8421,0,0
2008,8421,0,0
2009,8421,0,0
2006,8428,0,0
2007,8428,0,0
2006,8431,120,0
2008,8431,60,0
2009,8431,120,0
2006,8439,120,0
2007,8439,120,0
2008,8439,60,0
2009,8439,40,40
2006,8441,0,0
2007,8441,0,0
2008,8441,0,0
2009,8441,0,0
2006,8443,0,0
2007,8443,0,0
2008,8443,0,0
2009,8443,0,0
2006,8444,0,0
2007,8444,0,0
2008,8444,0,0
2009,8444,0,0
2006,8446,0,0
2007,8446,0,0
2008,8446,0,0
2009,8446,0,0
2006,8447,0,0
2007,8447,0,0
2006,8448,20,120
2007,8448,80,60
2008,8448,40,120
2006,8453,0,0
2007,8453,0,0
2008,8453,0,0
2009,8453,0,0
2006,8456,0,0
2007,8456,0,0
2008,8456,0,0
2006,8458,40,120
2007,8458,40,80
2008,8458,30,40
2009,8458,30,40
2006,8459,50,0
2007,8459,50,0
2008,8459,40,0
2009,8459,60,0
2006,8460,50,0
2007,8460,60,0
2008,8460,50,0
2009,8460,50,0
2006,8461,20,50
2009,8461,50,20
2006,8464,30,60
2007,8464,30,60
2009,8464,15,90
2007,8465,0,0
2009,8465,15,30
2006,8466,30,60
2006,8468,30,0
2007,8468,40,0
2008,8468,60,0
2009,8468,60,0
2006,8469,0,0
2007,8469,60,0
2008,8469,40,0
2009,8469,60,0
2006,8473,0,0
2007,8473,0,0
2008,8473,90,0
2009,8473,40,0
2006,8476,20,0
2007,8476,20,15
2008,8476,10,40
2009,8476,0,0
2006,8478,10,0
2007,8478,20,0
2008,8478,30,0
2009,8478,15,0
2008,8479,20,40
2009,8479,20,90
2006,8480,10,0
2006,8481,180,15
2007,8481,20,0
2008,8481,30,30
2009,8481,0,0
2006,8485,0,0
2007,8485,20,0
2008,8485,30,20
2009,8485,40,0
2006,8486,40,0
2007,8486,60,0
2008,8486,40,0
2009,8486,60,0
2006,8488,0,0
2007,8488,0,0
2006,8491,0,0
2009,8496,0,0
2009,8497,20,0
2009,8498,30,60
2006,8500,10,25
2007,8500,20,40
2008,8500,20,20
2009,8500,40,9
2009,8501,40,40
2009,8503,40,0
2006,8505,15,0
2007,8505,40,0
2008,8505,30,0
2009,8505,40,0
2006,8511,40,60
2007,8511,40,60
2008,8511,30,60
2009,8511,60,40
2006,8512,180,0
2007,8512,0,0
2008,8512,0,0
2009,8512,0,0
2007,8513,60,0
2009,8513,60,40
2006,8514,0,0
2007,8514,0,0
2008,8514,0,0
2009,8514,0,0
2006,8518,0,0
2007,8518,0,0
2006,8519,0,0
2007,8519,0,0
2006,8520,60,0
2006,8523,40,40
2007,8523,30,30
2009,8523,30,60
2006,8524,20,0
